Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669372032,35,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,14,14,21037.879199997406,21047.537964287454,21037.879199997406,21059.38469999819,0.0
1669372033,36,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,15,15,21037.879199997406,21047.16299333474,21037.879199997406,21059.38469999819,0.0
1669372034,37,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,16,16,21037.879199997406,21046.7774000017,21037.879199997406,21059.38469999819,0.0
1669372035,38,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,17,17,21037.879199997406,21046.896035295933,21037.879199997406,21059.38469999819,0.0
1669372036,39,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,18,18,21037.879199997406,21046.65843888991,21037.879199997406,21059.38469999819,0.0
1669372037,40,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,19,19,21037.879199997406,21046.814342106747,21037.879199997406,21059.38469999819,0.0
1669372038,41,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,20,20,21037.879199997406,21046.37569000115,21037.879199997406,21059.38469999819,0.0
1669372039,42,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21,21,21034.189300000435,21045.795385715403,21034.189300000435,21059.38469999819,0.0
1669372040,43,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,23,23,21034.189300000435,21045.839686957745,21034.189300000435,21059.38469999819,0.0
1669372041,44,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,25,25,21034.189300000435,21045.413488001213,21034.189300000435,21059.38469999819,0.0
1669372042,45,,Aggregated,1.000000,1.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,27,27,21034.189300000435,21045.605125926497,21034.189300000435,21059.38469999819,0.0
1669372043,46,,Aggregated,1.100000,1.100000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,29,29,21034.189300000435,21045.23431034538,21034.189300000435,21059.38469999819,0.0
1669372044,47,,Aggregated,1.200000,1.200000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,31,31,21034.189300000435,21044.924538709776,21034.189300000435,21059.38469999819,0.0
1669372045,48,,Aggregated,1.300000,1.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,33,33,21034.189300000435,21044.614724242518,21034.189300000435,21059.38469999819,0.0
1669372046,49,,Aggregated,1.400000,1.400000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35,35,21034.189300000435,21044.546720000548,21034.189300000435,21059.38469999819,0.0
1669372047,50,,Aggregated,1.500000,1.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,37,37,21034.189300000435,21044.881716216805,21034.189300000435,21059.38469999819,0.0
1669372048,51,,Aggregated,1.600000,1.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,39,39,21034.189300000435,21044.715697436448,21034.189300000435,21059.38469999819,0.0
1669372049,52,,Aggregated,1.700000,1.700000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,41,41,21034.189300000435,21044.468507317615,21034.189300000435,21059.38469999819,0.0
1669372050,53,,Aggregated,1.800000,1.800000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,43,43,21034.189300000435,21044.073788372687,21034.189300000435,21059.38469999819,0.0
1669372051,54,,Aggregated,1.900000,1.900000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,45,45,21034.189300000435,21044.771568889457,21034.189300000435,21060.504299995955,0.0
1669372052,55,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,47,47,21015.493500002776,21044.41363191569,21015.493500002776,21060.504299995955,0.0
1669372053,56,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,49,49,21015.493500002776,21044.234510204977,21015.493500002776,21060.504299995955,0.0
1669372054,57,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,51,51,21015.493500002776,21043.599729412508,21015.493500002776,21060.504299995955,0.0
1669372055,58,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,53,53,21015.493500002776,21043.60946792536,21015.493500002776,21060.504299995955,0.0
1669372056,59,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,55,55,21015.493500002776,21043.644480000577,21015.493500002776,21060.504299995955,0.0
1669372057,60,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,57,57,21015.493500002776,21043.490529825234,21015.493500002776,21060.504299995955,0.0
1669372058,61,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,59,59,21015.493500002776,21043.940547458336,21015.493500002776,21060.504299995955,0.0
1669372059,62,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,61,61,21015.493500002776,21043.798418033562,21015.493500002776,21060.504299995955,0.0
1669372060,63,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,63,63,21015.493500002776,21043.828863492796,21015.493500002776,21060.504299995955,0.0
1669372061,64,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,66,66,21015.493500002776,21043.633189394535,21015.493500002776,21060.504299995955,0.0
1669372062,65,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,69,69,21015.493500002776,21043.854317392063,21015.493500002776,21060.504299995955,0.0
